"","idn","used","elkuid","migrant","migcode","year","daynight","Night","season","bioseason","utmx","utmy","elevgis","slope","northsl","flatslo","southsl","caspv","v23","celev","v25","hshade2","wetness","green","distdiv","landcov","landtype","totalshrub","totalforb","totalherb","ctotrisk","ctotrisk2","riskforage","for2","risk2","elkuidF"
"121",26259,1,74,"Migrant",1,2004,"Day",0,"summer","s04",604887.5,5726924,1676,1.01,1,0,0,6,10,2,6,180,20.66,9,61.05,8,"Shrubs",0,45,90,0.01,1e-04,0.9,8100,1e-04,"74"
"122",6134,1,42,"Migrant",1,2003,"Night",1,"summer","s03",604971.1,5720609,1737,19.24,0,0,1,4,10,3,7,225,11.15,9,57.92,4,"Deciduous",316,19,94,0.00764554,5.85e-05,0.7186808,8836,5.85e-05,"42"
"123",23741,1,78,"Migrant",1,2004,"Night",1,"summer","s04",558726.9,5699696,1727,14.12,0,0,1,2,10,3,9,217,10.66,8,9.03,8,"Shrubs",396,46,84,0.00115308,1.33e-06,0.0968584,7056,1.33e-06,"78"
"125",10085,1,93,"Migrant",1,2004,"Day",0,"summer","s04",603527.1,5716279,1793,28.92,0,0,1,9,10,2,7,190,8.08,8,53.64,8,"Shrubs",372,62,97,0.0016831,2.83e-06,0.1632609,9409,2.83e-06,"93"
"126",22926,1,92,"Migrant",1,2004,"Day",0,"summer","s04",582139.9,5708172,2017,11.64,1,0,0,9,10,3,9,145,10.32,8,33.25,7,"Herbaceous",266,63,92,0.01,1e-04,0.92,8464,1e-04,"92"
"127",22582,1,96,"Migrant",1,2004,"Night",1,"summer","s04",572063.8,5745330,1739,1.35,1,0,0,3,10,1,9,180,12.62,7,45.28,1,"Open Conifer",514,61,89,0.01,1e-04,0.89,7921,1e-04,"96"
"128",26115,1,93,"Migrant",1,2004,"Day",0,"summer","s04",606700.7,5719913,1699,26.73,0,0,1,3,10,4,6,241,9.97,9,58.46,8,"Shrubs",0,53,85,0.00405705,1.65e-05,0.3448489,7225,1.65e-05,"93"
"129",13049,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580112.8,5751301,2248,26.62,0,0,1,8,10,4,8,231,7.49,6,55.31,13,"Burn-Grassland",5,77,85,0.0044015,1.94e-05,0.3741271,7225,1.94e-05,"104"
"130",25938,1,104,"Migrant",1,2004,"Night",1,"summer","s04",582424,5749458,2078,10.55,0,0,1,6,10,3,9,196,9.17,6,55.82,13,"Burn-Grassland",0,82,93,0.01,1e-04,0.93,8649,1e-04,"104"
"131",15597,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580645.4,5708466,2124,3.03,0,1,0,8,10,2,11,170,16.27,9,31.89,7,"Herbaceous",385,56,88,0.01,1e-04,0.88,7744,1e-04,"92"
"132",25320,1,74,"Migrant",1,2004,"Night",1,"summer","s04",602469.1,5724836,2281,18.44,0,0,1,6,10,3,8,217,9.97,8,57.97,13,"Burn-Grassland",0,68,96,0.00521294,2.72e-05,0.5004427,9216,2.72e-05,"74"
"133",24898,1,93,"Migrant",1,2004,"Day",0,"summer","s04",602412.4,5718375,1910,19.56,0,0,1,7,10,3,7,163,8.93,8,54.59,8,"Shrubs",422,63,95,0.00748502,5.6e-05,0.7110773,9025,5.6e-05,"93"
"134",26301,1,93,"Migrant",1,2004,"Night",1,"summer","s04",606700.8,5719980,1738,28.77,0,0,1,4,10,5,6,244,9.01,8,58.53,8,"Shrubs",0,53,84,0.00261961,6.86e-06,0.2200474,7056,6.86e-06,"93"
"135",23852,1,73,"Migrant",1,2004,"Night",1,"summer","s04",545319.7,5713148,1844,10.22,1,0,0,2,10,4,10,152,12.71,9,3.92,8,"Shrubs",472,45,84,0.00265462,7.05e-06,0.2229882,7056,7.05e-06,"73"
"136",22567,1,59,"Migrant",1,2004,"Night",1,"summer","s04",575776.9,5740112,2216,28.57,0,0,1,4,10,3,10,244,10.4,9,44.59,16,"Alpine-Shrubs",220,77,98,0.0002526,6.38e-08,0.0247549,9604,6.38e-08,"59"
"137",21331,1,96,"Migrant",1,2004,"Night",1,"summer","s04",575846.1,5740019,2212,28.73,0,0,1,5,10,3,10,244,10.66,10,44.58,16,"Alpine-Shrubs",220,77,98,0.00025696,6.6e-08,0.0251823,9604,6.6e-08,"96"
"138",11955,1,104,"Migrant",1,2004,"Night",1,"summer","s04",580152.3,5751007,2160,23.34,0,0,1,10,10,4,9,221,9.02,7,55.14,13,"Burn-Grassland",77,86,97,0.00326198,1.06e-05,0.3164122,9409,1.06e-05,"104"
"139",18544,1,73,"Migrant",1,2004,"Night",1,"summer","s04",546798,5708548,2158,18.02,1,0,0,6,10,4,10,123,12.31,10,3.98,8,"Shrubs",533,60,98,0.00038464,1.48e-07,0.0376949,9604,1.48e-07,"73"
"140",26508,1,73,"Migrant",1,2004,"Night",1,"summer","s04",544262.8,5713805,2022,31.52,1,0,0,3,10,6,12,60,10.06,10,3.7,8,"Shrubs",0,48,83,0.00031842,1.01e-07,0.0264287,6889,1.01e-07,"73"
"141",25905,1,104,"Migrant",1,2004,"Night",1,"summer","s04",582455.8,5749461,2077,8.1,0,0,1,6,10,3,9,189,8.75,6,55.84,13,"Burn-Grassland",0,84,94,0.01,1e-04,0.94,8836,1e-04,"104"
"142",26499,1,73,"Migrant",1,2004,"Day",0,"summer","s04",544279.8,5713809,2022,31.52,1,0,0,3,10,6,12,60,10.06,10,3.7,8,"Shrubs",0,48,83,0.00050551,2.56e-07,0.0419574,6889,2.56e-07,"73"
"143",16059,1,73,"Migrant",1,2004,"Day",0,"summer","s04",544229.1,5713907,1990,31.24,1,0,0,2,10,5,12,61,9.09,9,3.76,8,"Shrubs",501,50,83,0.00053394,2.85e-07,0.0443169,6889,2.85e-07,"73"
"144",24444,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597694.3,5710672,2137,14.04,0,0,1,6,10,5,7,163,8.18,8,45.61,8,"Shrubs",412,62,86,0.00858265,7.37e-05,0.7381075,7396,7.37e-05,"93"
"145",25778,1,104,"Migrant",1,2004,"Night",1,"summer","s04",581422.8,5749571,2186,18,0,0,1,10,10,3,9,227,9.02,6,55.19,13,"Burn-Grassland",0,77,86,0.00864656,7.48e-05,0.7436042,7396,7.48e-05,"104"
"146",27293,1,93,"Migrant",1,2004,"Day",0,"summer","s04",601377.4,5718938,2045,20.7,0,0,1,6,10,3,12,223,8.87,9,54.43,7,"Herbaceous",0,59,84,0.00398537,1.59e-05,0.3347713,7056,1.59e-05,"93"
"149",13958,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597350.6,5709642,2050,32.42,0,0,1,6,10,4,8,140,8.64,8,44.61,7,"Herbaceous",244,59,83,0.00151171,2.29e-06,0.1254717,6889,2.29e-06,"93"
"150",10615,1,93,"Migrant",1,2004,"Day",0,"summer","s04",600601.6,5716178,1790,23.5,0,0,1,4,10,3,10,195,7.63,8,51.75,7,"Herbaceous",163,55,83,0.0020004,4e-06,0.1660332,6889,4e-06,"93"
"151",24489,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597865.4,5710341,2065,9.62,0,0,1,5,10,4,7,188,8.57,8,45.47,7,"Herbaceous",233,68,95,0.01,1e-04,0.95,9025,1e-04,"93"
"152",17931,1,92,"Migrant",1,2004,"Night",1,"summer","s04",584479.3,5706216,2297,17.01,0,0,1,4,10,4,10,158,9.37,8,34.27,16,"Alpine-Shrubs",276,65,83,0.00216846,4.7e-06,0.1799824,6889,4.7e-06,"92"
"153",14766,1,96,"Migrant",1,2004,"Day",0,"summer","s04",576050.1,5738192,2250,19.02,1,0,0,3,10,4,10,114,10.26,9,43.58,16,"Alpine-Shrubs",292,65,83,0.00223533,5e-06,0.1855321,6889,5e-06,"96"
"154",27123,1,74,"Migrant",1,2004,"Night",1,"summer","s04",602420,5724929,2311,15.67,0,0,1,8,10,2,8,204,9.45,8,57.95,13,"Burn-Grassland",0,70,97,0.00554587,3.08e-05,0.5379493,9409,3.08e-05,"74"
"155",27134,1,74,"Migrant",1,2004,"Night",1,"summer","s04",602421.3,5724929,2310,15.63,0,0,1,7,10,2,8,205,9.17,8,57.98,13,"Burn-Grassland",0,70,97,0.00562634,3.17e-05,0.5457551,9409,3.17e-05,"74"
"157",14852,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597458.5,5710963,2203,17.87,0,0,1,6,10,4,6,226,7.93,8,45.7,16,"Alpine-Shrubs",135,67,83,0.00236142,5.58e-06,0.1959976,6889,5.58e-06,"93"
"158",12192,1,73,"Migrant",1,2004,"Day",0,"summer","s04",556315.9,5700381,1654,3.01,1,0,0,3,10,1,4,184,9.74,8,6.63,8,"Shrubs",400,45,85,0.00789537,6.23e-05,0.6711064,7225,6.23e-05,"73"
"159",22248,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597689,5710683,2139,19.13,1,0,0,6,10,5,7,125,7.86,8,45.63,8,"Shrubs",428,59,84,0.00560457,3.14e-05,0.470784,7056,3.14e-05,"93"
"160",13267,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596440.8,5708136,2145,26.29,0,0,1,3,10,4,7,202,10.21,8,42.86,7,"Herbaceous",225,59,83,0.0029301,8.59e-06,0.2431983,6889,8.59e-06,"93"
"161",14810,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597684.4,5710688,2139,19.13,1,0,0,6,10,5,7,125,7.86,8,45.63,8,"Shrubs",429,59,84,0.0059349,3.52e-05,0.4985312,7056,3.52e-05,"93"
"162",25343,1,74,"Migrant",1,2004,"Night",1,"summer","s04",602419.3,5724932,2319,13.2,0,0,1,8,10,2,8,201,9.35,8,57.96,13,"Burn-Grassland",0,70,97,0.00653751,4.27e-05,0.6341388,9409,4.27e-05,"74"
"163",23265,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596944.1,5711459,2183,9.04,0,0,1,7,10,3,6,206,9.33,7,45.76,7,"Herbaceous",229,62,85,0.00882876,7.79e-05,0.7504442,7225,7.79e-05,"93"
"164",12593,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580136.7,5751001,2160,23.34,0,0,1,10,10,4,9,221,9.02,7,55.14,13,"Burn-Grassland",77,86,97,0.00669201,4.48e-05,0.6491247,9409,4.48e-05,"104"
"165",18621,1,73,"Migrant",1,2004,"Day",0,"summer","s04",546164.7,5709023,2253,30.65,1,0,0,9,10,5,10,99,10.03,9,3.32,16,"Alpine-Shrubs",339,62,82,0.00011431,1.31e-08,0.0093731,6724,1.31e-08,"73"
"166",25529,1,93,"Migrant",1,2004,"Day",0,"summer","s04",602132.3,5718313,1964,14.53,0,0,1,7,10,4,9,219,8.84,8,54.37,7,"Herbaceous",0,59,84,0.00653196,4.27e-05,0.5486843,7056,4.27e-05,"93"
"167",12240,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580114.8,5750995,2146,23.23,0,0,1,10,10,3,9,217,9.03,7,55.1,13,"Burn-Grassland",76,86,97,0.00706157,4.99e-05,0.684972,9409,4.99e-05,"104"
"168",15489,1,96,"Migrant",1,2004,"Day",0,"summer","s04",573984.1,5741817,2188,25.26,0,0,1,2,10,4,10,239,10.77,7,44.44,7,"Herbaceous",252,70,99,0.00100137,1e-06,0.0991354,9801,1e-06,"96"
"169",13221,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580113.4,5751239,2227,27.89,0,0,1,10,10,4,9,240,9.23,6,55.25,13,"Burn-Grassland",9,75,83,0.00406996,1.66e-05,0.3378063,6889,1.66e-05,"104"
"171",21875,1,59,"Migrant",1,2004,"Night",1,"summer","s04",576324.1,5739544,2237,19.21,0,0,1,4,10,3,9,226,7.85,8,44.65,16,"Alpine-Shrubs",134,67,82,0.000848,7.19e-07,0.0695364,6724,7.19e-07,"59"
"172",25433,1,74,"Migrant",1,2004,"Night",1,"summer","s04",601102.8,5726882,2122,23.88,1,0,0,6,10,4,7,152,9,9,57.65,8,"Shrubs",0,69,99,0.00145355,2.11e-06,0.1439017,9801,2.11e-06,"74"
"173",24283,1,104,"Migrant",1,2004,"Day",0,"summer","s04",583248.1,5749599,1959,19.71,0,0,1,4,10,3,9,223,7.82,6,56.5,12,"Burn-Forest",114,66,84,0.00743959,5.53e-05,0.6249255,7056,5.53e-05,"104"
"174",13782,1,104,"Migrant",1,2004,"Day",0,"summer","s04",583115.9,5749934,2039,18.64,0,0,1,4,10,4,9,227,8.58,6,56.65,14,"Burn-Shrub",0,56,85,0.01,1e-04,0.85,7225,1e-04,"104"
"175",24633,1,93,"Migrant",1,2004,"Day",0,"summer","s04",601378.6,5717447,1930,18.43,0,0,1,4,10,2,11,162,8.59,8,53.23,8,"Shrubs",370,56,83,0.00448556,2.01e-05,0.3723012,6889,2.01e-05,"93"
"176",12553,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580170.8,5750972,2146,27.88,0,0,1,10,10,3,9,218,9.23,6,55.15,13,"Burn-Grassland",33,74,83,0.00460937,2.12e-05,0.3825781,6889,2.12e-05,"104"
"177",12781,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580153.3,5751275,2255,25.15,0,0,1,9,10,4,8,236,8.25,6,55.31,13,"Burn-Grassland",9,76,83,0.00484972,2.35e-05,0.4025268,6889,2.35e-05,"104"
"178",27449,1,74,"Migrant",1,2004,"Day",0,"summer","s04",600485.1,5727311,2165,28.27,1,0,0,5,10,4,7,110,9.82,9,57.28,7,"Herbaceous",0,60,82,0.00151933,2.31e-06,0.1245847,6724,2.31e-06,"74"
"179",27457,1,74,"Migrant",1,2004,"Day",0,"summer","s04",600506.8,5727342,2154,27.79,1,0,0,5,10,4,7,123,10.33,9,57.32,7,"Herbaceous",0,59,82,0.00160003,2.56e-06,0.1312022,6724,2.56e-06,"74"
"180",12684,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580112.6,5751009,2158,21.26,0,0,1,10,10,3,9,221,8.84,7,55.12,13,"Burn-Grassland",76,86,97,0.00826432,6.83e-05,0.8016388,9409,6.83e-05,"104"
"181",25831,1,104,"Migrant",1,2004,"Night",1,"summer","s04",581616.4,5749453,2163,23.27,0,0,1,9,10,3,9,166,8.74,6,55.24,13,"Burn-Grassland",0,88,98,0.00536279,2.88e-05,0.5255532,9604,2.88e-05,"104"
"182",11783,1,104,"Migrant",1,2004,"Night",1,"summer","s04",580245,5750980,2146,30.25,0,0,1,10,10,4,9,219,9.53,6,55.2,13,"Burn-Grassland",36,73,82,0.00173212,3e-06,0.1420336,6724,3e-06,"104"
"183",22679,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596524.9,5711845,2109,24.38,0,0,1,7,10,2,6,231,7.59,8,45.82,8,"Shrubs",336,55,82,0.00177434,3.15e-06,0.1454955,6724,3.15e-06,"93"
"184",21320,1,74,"Migrant",1,2004,"Night",1,"summer","s04",581893.8,5705848,2167,18.6,0,0,1,4,10,4,10,174,9.83,8,32.55,7,"Herbaceous",304,69,99,0.00218404,4.77e-06,0.2162196,9801,4.77e-06,"74"
"185",10805,1,93,"Migrant",1,2004,"Day",0,"summer","s04",600596.4,5716150,1777,23.5,0,0,1,4,10,3,10,197,8.32,8,51.73,7,"Herbaceous",169,54,82,0.00201118,4.04e-06,0.1649166,6724,4.04e-06,"93"
"186",26124,1,93,"Migrant",1,2004,"Day",0,"summer","s04",606928.6,5719804,1718,25.4,0,0,1,3,10,4,6,224,9.84,8,58.55,7,"Herbaceous",0,63,99,0.00247287,6.12e-06,0.2448144,9801,6.12e-06,"93"
"187",12797,1,104,"Migrant",1,2004,"Night",1,"summer","s04",580135.3,5751212,2240,26.11,0,0,1,10,10,4,9,240,8.9,6,55.27,13,"Burn-Grassland",13,74,82,0.00209453,4.39e-06,0.1717516,6724,4.39e-06,"104"
"188",11532,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580171.2,5751003,2161,25.07,0,0,1,10,10,4,9,221,9.17,6,55.17,13,"Burn-Grassland",30,74,83,0.00558133,3.12e-05,0.46325,6889,3.12e-05,"104"
"189",22260,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597687.5,5710678,2137,14.04,0,0,1,6,10,5,7,163,8.18,8,45.61,8,"Shrubs",428,59,84,0.00858265,7.37e-05,0.7209422,7056,7.37e-05,"93"
"190",23341,1,73,"Migrant",1,2004,"Night",1,"summer","s04",546557,5711452,1755,0.95,0,1,0,3,10,1,12,178,14.74,9,4.32,8,"Shrubs",555,50,99,0.002756,7.6e-06,0.2728443,9801,7.6e-06,"73"
"191",10819,1,93,"Migrant",1,2004,"Day",0,"summer","s04",600569.9,5716389,1865,20.36,0,0,1,6,10,4,10,170,10.43,9,51.9,7,"Herbaceous",221,53,82,0.00240243,5.77e-06,0.1969993,6724,5.77e-06,"93"
"192",25462,1,93,"Migrant",1,2004,"Night",1,"summer","s04",602367,5718449,1929,16.34,0,0,1,7,10,2,7,153,8.02,8,54.62,8,"Shrubs",0,56,84,0.00884526,7.82e-05,0.7430022,7056,7.82e-05,"93"
"193",25955,1,104,"Migrant",1,2004,"Night",1,"summer","s04",582348.8,5749453,2077,18.02,0,0,1,6,10,3,9,218,9.02,6,55.75,13,"Burn-Grassland",0,74,84,0.0088857,7.9e-05,0.7463987,7056,7.9e-05,"104"
"194",13116,1,59,"Migrant",1,2004,"Day",0,"summer","s04",576102.8,5738118,2253,19.31,1,0,0,3,10,4,10,117,8.54,9,43.55,16,"Alpine-Shrubs",255,65,82,0.00253949,6.45e-06,0.2082383,6724,6.45e-06,"59"
"195",11116,1,93,"Migrant",1,2004,"Day",0,"summer","s04",600605.6,5716395,1858,19.51,0,0,1,6,10,4,10,173,10.47,9,51.92,7,"Herbaceous",219,53,82,0.00268768,7.22e-06,0.2203896,6724,7.22e-06,"93"
"197",26169,1,93,"Migrant",1,2004,"Night",1,"summer","s04",606944.8,5720274,1850,22.72,0,0,1,8,10,3,6,169,9.05,8,58.89,8,"Shrubs",0,64,97,0.00947488,8.98e-05,0.9190633,9409,8.98e-05,"93"
"198",14090,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597163.9,5711227,2204,23.03,0,0,1,9,10,3,6,236,8.35,8,45.73,16,"Alpine-Shrubs",131,66,82,0.00301782,9.11e-06,0.2474615,6724,9.11e-06,"93"
"199",13770,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596453.7,5708186,2155,25.54,0,0,1,3,10,4,7,201,10.17,8,42.9,7,"Herbaceous",225,59,82,0.00310918,9.67e-06,0.2549527,6724,9.67e-06,"93"
"200",25993,1,93,"Migrant",1,2004,"Day",0,"summer","s04",607001.8,5720232,1827,17.93,0,0,1,8,10,3,6,181,9.87,8,58.91,8,"Shrubs",0,63,97,0.01,1e-04,0.97,9409,1e-04,"93"
"201",14183,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597139.3,5711236,2194,25.87,0,0,1,9,10,3,6,240,8.62,9,45.71,16,"Alpine-Shrubs",131,66,82,0.00343682,1.18e-05,0.2818189,6724,1.18e-05,"93"
"202",12897,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580088.3,5751260,2218,30.2,0,0,1,10,10,4,9,240,9.13,6,55.25,13,"Burn-Grassland",15,73,82,0.00347543,1.21e-05,0.2849849,6724,1.21e-05,"104"
"203",13238,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580438.1,5708620,2169,22.42,0,0,1,7,10,3,11,164,10.08,10,31.72,7,"Herbaceous",247,55,82,0.00362932,1.32e-05,0.2976043,6724,1.32e-05,"92"
"205",15436,1,93,"Migrant",1,2004,"Day",0,"summer","s04",590922,5705800,2353,28.93,0,0,1,6,10,5,10,203,9.69,8,37.65,13,"Burn-Grassland",70,69,99,0.00426001,1.81e-05,0.4217413,9801,1.81e-05,"93"
"206",11487,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580158.5,5751044,2172,22.22,0,0,1,10,10,4,9,223,8.79,7,55.16,13,"Burn-Grassland",27,74,83,0.0072693,5.28e-05,0.6033519,6889,5.28e-05,"104"
"207",18629,1,73,"Migrant",1,2004,"Day",0,"summer","s04",546123.1,5709116,2283,28.3,1,0,0,8,10,5,10,125,10.12,10,3.3,16,"Alpine-Shrubs",328,62,81,0.00012543,1.57e-08,0.0101599,6561,1.57e-08,"73"
"208",17561,1,73,"Migrant",1,2004,"Day",0,"summer","s04",546127.9,5709132,2289,27.71,1,0,0,8,10,5,10,126,10.08,9,3.3,16,"Alpine-Shrubs",328,62,81,0.00012689,1.61e-08,0.0102785,6561,1.61e-08,"73"
"209",16376,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597437.6,5711023,2210,11,0,0,1,6,10,4,6,211,8.43,8,45.73,16,"Alpine-Shrubs",156,66,82,0.00449278,2.02e-05,0.3684081,6724,2.02e-05,"93"
"210",13196,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580146.3,5751205,2231,26.08,0,0,1,10,10,4,9,241,9.3,7,55.26,13,"Burn-Grassland",13,74,82,0.00460798,2.12e-05,0.3778544,6724,2.12e-05,"104"
"211",21895,1,59,"Migrant",1,2004,"Night",1,"summer","s04",576358,5739544,2241,19.19,0,0,1,3,10,3,9,224,8.55,8,44.68,16,"Alpine-Shrubs",145,66,81,0.00082673,6.83e-07,0.0669652,6561,6.83e-07,"59"
"215",10558,1,93,"Migrant",1,2004,"Night",1,"summer","s04",600616.5,5716386,1858,19.51,0,0,1,6,10,4,10,173,10.47,9,51.92,7,"Herbaceous",219,53,82,0.00500221,2.5e-05,0.4101812,6724,2.5e-05,"93"
"217",25842,1,93,"Migrant",1,2004,"Day",0,"summer","s04",607022.4,5720206,1815,15.99,0,0,1,7,10,3,6,181,10.13,8,58.9,8,"Shrubs",0,58,89,0.02,4e-04,1.78,7921,4e-04,"93"
"218",15624,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596673.5,5711527,2110,34.01,0,0,1,7,10,2,6,248,8.8,8,45.67,7,"Herbaceous",155,58,81,0.00131833,1.74e-06,0.1067848,6561,1.74e-06,"93"
"219",15645,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596721,5711444,2110,33.33,0,0,1,7,10,2,6,248,9.01,8,45.64,7,"Herbaceous",158,58,81,0.00136415,1.86e-06,0.1104961,6561,1.86e-06,"93"
"220",22827,1,93,"Migrant",1,2004,"Night",1,"summer","s04",601242.6,5717392,1934,26.95,0,0,1,4,10,4,11,220,8.57,8,53.09,8,"Shrubs",314,55,81,0.00180283,3.25e-06,0.1460296,6561,3.25e-06,"93"
"221",12569,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580231.6,5750940,2108,29.56,0,0,1,10,10,3,9,216,9.76,6,55.16,13,"Burn-Grassland",36,72,81,0.00190592,3.63e-06,0.1543799,6561,3.63e-06,"104"
"222",24359,1,93,"Migrant",1,2004,"Night",1,"summer","s04",596579.5,5711860,2133,16.22,0,0,1,7,10,2,6,215,9.82,8,45.88,8,"Shrubs",385,59,83,0.00912701,8.33e-05,0.757542,6889,8.33e-05,"93"
"223",10775,1,93,"Migrant",1,2004,"Day",0,"summer","s04",600581.9,5716155,1781,23.5,0,0,1,4,10,3,10,199,9.02,8,51.71,7,"Herbaceous",174,53,81,0.00192908,3.72e-06,0.1562552,6561,3.72e-06,"93"
"224",15608,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596782.7,5711333,2091,29.5,0,0,1,7,10,3,6,245,9.31,8,45.58,7,"Herbaceous",161,58,81,0.00195527,3.82e-06,0.1583769,6561,3.82e-06,"93"
"225",27014,1,94,"Migrant",1,2004,"Night",1,"summer","s04",598366.4,5735641,1874,30.05,0,0,1,3,10,4,7,231,9.65,8,59.83,8,"Shrubs",0,58,88,0.02,4e-04,1.76,7744,4e-04,"94"
"226",22250,1,59,"Migrant",1,2004,"Night",1,"summer","s04",575709.5,5739852,2164,4.72,1,0,0,7,10,2,11,194,9.29,8,44.37,8,"Shrubs",398,59,83,0.00936485,8.77e-05,0.7772827,6889,8.77e-05,"59"
"227",15661,1,93,"Migrant",1,2004,"Night",1,"summer","s04",596679.5,5711525,2110,34.01,0,0,1,7,10,2,6,248,8.8,8,45.67,7,"Herbaceous",155,58,81,0.00220643,4.87e-06,0.1787207,6561,4.87e-06,"93"
"228",14168,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597182.6,5711228,2213,18.27,0,0,1,9,10,3,6,227,8.6,8,45.74,16,"Alpine-Shrubs",143,66,81,0.00234277,5.49e-06,0.1897646,6561,5.49e-06,"93"
"229",26424,1,74,"Migrant",1,2004,"Night",1,"summer","s04",599086.7,5726186,2254,14.62,0,0,1,7,10,2,6,214,8.14,8,55.5,13,"Burn-Grassland",0,70,100,0.00308882,9.54e-06,0.3088822,10000,9.54e-06,"74"
"231",25680,1,104,"Migrant",1,2004,"Night",1,"summer","s04",581384.5,5749513,2159,15.95,0,0,1,10,10,3,9,222,9.66,6,55.11,13,"Burn-Grassland",0,74,83,0.01,1e-04,0.83,6889,1e-04,"104"
"232",22685,1,93,"Migrant",1,2004,"Night",1,"summer","s04",596545.3,5711871,2124,19.18,0,0,1,7,10,2,6,222,9.8,9,45.87,8,"Shrubs",341,55,82,0.00665299,4.43e-05,0.5455452,6724,4.43e-05,"93"
"233",14155,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597342.1,5711092,2205,15.84,0,0,1,10,10,3,6,222,8.75,8,45.72,16,"Alpine-Shrubs",149,66,81,0.00289924,8.41e-06,0.2348386,6561,8.41e-06,"93"
"234",22151,1,93,"Migrant",1,2004,"Night",1,"summer","s04",590913.8,5704781,2238,26.18,0,0,1,5,10,4,8,218,9.91,8,36.82,12,"Burn-Forest",109,62,81,0.00293368,8.61e-06,0.2376279,6561,8.61e-06,"93"
"235",15802,1,93,"Migrant",1,2004,"Night",1,"summer","s04",596735.6,5711382,2088,30.04,0,0,1,7,10,2,6,245,9.14,8,45.59,7,"Herbaceous",161,58,81,0.00321939,1.04e-05,0.2607709,6561,1.04e-05,"93"
"236",20196,1,96,"Migrant",1,2004,"Night",1,"summer","s04",576028.1,5739541,2178,7.95,0,0,1,10,10,3,10,200,9.46,9,44.42,1,"Open Conifer",484,64,81,0.00322422,1.04e-05,0.2611615,6561,1.04e-05,"96"
"237",23839,1,93,"Migrant",1,2004,"Night",1,"summer","s04",597189.6,5710580,2064,3.93,0,1,0,6,10,2,6,173,13.6,9,45.22,8,"Shrubs",509,60,94,0.02,4e-04,1.88,8836,4e-04,"93"
"239",25787,1,74,"Migrant",1,2004,"Night",1,"summer","s04",601772.7,5726606,2160,20.93,0,0,1,9,10,3,8,157,8.45,8,58.1,8,"Shrubs",0,57,81,0.00368261,1.36e-05,0.2982916,6561,1.36e-05,"74"
"240",21487,1,93,"Migrant",1,2004,"Night",1,"summer","s04",590725.4,5705375,2197,25.24,1,0,0,4,10,4,9,164,8.65,8,37.2,12,"Burn-Forest",139,62,81,0.00394138,1.55e-05,0.3192519,6561,1.55e-05,"93"
"241",22536,1,59,"Migrant",1,2004,"Day",0,"summer","s04",575711.6,5739680,2168,6.09,1,0,0,8,10,2,10,177,9.73,8,44.25,8,"Shrubs",420,58,82,0.00809675,6.56e-05,0.6639333,6724,6.56e-05,"59"
"242",14113,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597387.4,5711007,2195,22.99,0,0,1,6,10,3,6,236,8.35,8,45.68,16,"Alpine-Shrubs",144,66,81,0.00457641,2.09e-05,0.3706895,6561,2.09e-05,"93"
"243",25417,1,92,"Migrant",1,2004,"Night",1,"summer","s04",579778.1,5708537,2301,33.94,0,0,1,5,10,4,11,173,9.39,9,31.06,16,"Alpine-Shrubs",0,63,80,0.00042539,1.81e-07,0.0340309,6400,1.81e-07,"92"
"244",21461,1,93,"Migrant",1,2004,"Night",1,"summer","s04",590706.5,5705371,2188,23.03,1,0,0,4,10,4,9,170,8.75,8,37.19,12,"Burn-Forest",134,61,81,0.00466288,2.17e-05,0.3776934,6561,2.17e-05,"93"
